UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature difference [K],Mechanical power [kW],Torque_I_Alarm,Torque_MR,Torque_MR_Alarm,Torque_SPC_Alarm,Power_I_Alarm,Power_MR,Power_MR_Alarm,Power_SPC_Alarm,TempDiff_I_Alarm,TempDiff_MR,TempDiff_MR_Alarm,TempDiff_SPC_Alarm,SPC_Alarm_Count,SPC_Alarm_Count_Primary,RPM_I_Alarm,RPM_MR,RPM_MR_Alarm,RPM_SPC_Alarm,Mechanical_SPC_Alarm_Count,Mechanical_SPC_Any
494,L47673,L,297.5,309.3,1470,38.8,197,0,0,0,0,0,0,11.800000000000011,5.972795953004914,0,4.700000000000003,0,0,0,0.42285837117318703,0,0,1,0.0,0,1,1,0,0,66.0,0,0,0,0
495,L47674,L,297.6,309.4,1326,49.8,199,0,0,0,0,0,0,11.799999999999956,6.9151480853757095,0,11.0,0,0,0,0.9423521323707957,0,0,1,5.5067062021407764e-14,0,1,1,0,0,144.0,0,0,0,0
496,H29909,H,297.5,309.3,1459,49.7,201,0,0,0,0,0,0,11.800000000000011,7.593470299163306,0,0.09999999999999432,0,0,0,0.6783222137875962,0,0,1,5.5067062021407764e-14,0,1,1,0,0,133.0,0,0,0,0
497,M15356,M,297.5,309.2,1530,40.0,206,0,0,0,0,0,0,11.699999999999989,6.408849013323178,0,9.700000000000003,0,0,0,1.1846212858401275,0,0,1,0.10000000000002274,0,1,1,0,0,71.0,0,0,0,0
498,L47677,L,297.4,309.0,1505,39.2,209,0,0,0,0,0,0,11.600000000000025,6.178046673039449,0,0.7999999999999972,0,0,0,0.23080234028372892,0,0,1,0.09999999999996412,0,1,1,0,0,25.0,0,0,0,0
499,L47678,L,297.5,309.1,1611,30.2,211,0,0,0,0,0,0,11.600000000000025,5.094846470032711,0,9.000000000000004,0,0,0,1.0832002030067382,0,0,1,0.0,0,1,1,0,0,106.0,0,0,0,0
500,L47679,L,297.5,309.1,1515,35.1,213,0,0,0,0,0,0,11.600000000000025,5.568630058120588,0,4.900000000000002,0,0,0,0.4737835880878771,0,0,1,0.0,0,1,1,0,0,96.0,0,0,0,0
501,M15360,M,297.5,309.2,1804,27.4,215,0,0,0,0,0,0,11.699999999999989,5.176255607662735,0,7.700000000000003,0,0,0,0.39237445045785346,0,0,1,0.09999999999996412,0,1,1,0,0,289.0,0,0,0,0
502,M15361,M,297.6,309.3,1464,46.2,218,0,0,0,0,0,0,11.699999999999989,7.082909133077404,0,18.800000000000004,0,0,0,1.9066535254146695,0,0,1,0.0,0,1,1,0,0,340.0,0,0,0,0
503,L47682,L,297.6,309.2,1390,43.3,221,0,0,0,0,0,0,11.599999999999966,6.302767901386962,0,2.9000000000000057,0,0,0,0.7801412316904424,0,0,1,0.10000000000002274,0,1,1,0,0,74.0,0,0,0,0
504,M15363,M,297.6,309.2,1442,48.1,0,0,0,0,0,0,0,11.599999999999966,7.263383159050627,0,4.800000000000004,0,0,0,0.9606152576636653,0,0,1,0.0,0,1,1,0,0,52.0,0,0,0,0
505,M15364,M,297.6,309.3,1529,41.9,3,0,0,0,0,0,0,11.699999999999989,6.708881583716515,0,6.200000000000003,0,0,0,0.554501575334112,0,0,1,0.10000000000002274,0,1,1,0,0,87.0,0,0,0,0
506,L47685,L,297.6,309.3,1610,35.0,6,0,0,0,0,0,0,11.699999999999989,5.900958200992828,0,6.899999999999999,0,0,0,0.8079233827236871,0,0,1,0.0,0,1,1,0,0,81.0,0,0,0,0
507,L47686,L,297.6,309.3,1543,34.3,8,0,0,0,0,0,0,11.699999999999989,5.542282567732481,0,0.7000000000000028,0,0,0,0.3586756332603471,0,0,1,0.0,0,1,1,0,0,67.0,0,0,0,0
508,H29921,H,297.8,309.4,1445,48.2,10,0,0,0,0,0,0,11.599999999999966,7.293626224329184,0,13.900000000000006,0,0,0,1.7513436565967035,0,0,1,0.10000000000002274,0,1,1,0,0,98.0,0,0,0,0
509,L47688,L,297.7,309.3,1893,24.6,15,0,0,0,0,0,0,11.600000000000025,4.876568612461293,0,23.6,0,0,0,2.4170576118678913,0,0,1,5.861977570020827e-14,0,1,1,0,0,448.0,0,0,0,0
510,M15369,M,297.6,309.3,1415,41.3,17,0,0,0,0,0,0,11.699999999999989,6.119770129315356,0,16.699999999999996,0,0,0,1.2432015168540627,0,0,1,0.09999999999996412,0,1,1,0,0,478.0,0,0,0,0
511,L47690,L,297.5,309.3,1564,37.5,20,0,0,0,0,0,0,11.800000000000011,6.1418136377680455,0,3.799999999999997,0,0,0,0.022043508452689764,0,0,1,0.10000000000002274,0,1,1,0,0,149.0,0,0,0,0
512,L47691,L,297.5,309.3,1479,39.4,22,0,0,0,0,0,0,11.800000000000011,6.102292402185887,0,1.8999999999999986,0,0,0,0.03952123558215881,0,0,1,0.0,0,1,1,0,0,85.0,0,0,0,0
513,L47692,L,297.5,309.2,1426,44.8,24,0,0,0,0,0,0,11.699999999999989,6.690000611868441,0,5.399999999999999,0,0,0,0.5877082096825541,0,0,1,0.10000000000002274,0,1,1,0,0,53.0,0,0,0,0
514,L47693,L,297.4,309.2,1428,38.8,26,0,0,0,0,0,0,11.800000000000011,5.802144640061917,0,6.0,0,0,0,0.8878559718065233,0,0,1,0.10000000000002274,0,1,1,0,0,2.0,0,0,0,0
515,L47694,L,297.4,309.2,1620,33.2,28,0,0,0,0,0,0,11.800000000000011,5.632247309355781,0,5.599999999999994,0,0,0,0.169897330706136,0,0,1,0.0,0,1,1,0,0,192.0,0,0,0,0
516,L47695,L,297.5,309.2,1715,28.0,30,0,0,0,0,0,0,11.699999999999989,5.028642640846063,0,5.200000000000003,0,0,0,0.6036046685097185,0,0,1,0.10000000000002274,0,1,1,0,0,95.0,0,0,0,0
517,L47696,L,297.5,309.3,1732,29.9,32,0,0,0,0,0,0,11.800000000000011,5.423101014430796,0,1.8999999999999986,0,0,0,0.3944583735847331,0,0,1,0.10000000000002274,0,1,1,0,0,17.0,0,0,0,0
518,M15377,M,297.5,309.4,1391,58.2,34,0,0,0,0,0,0,11.899999999999975,8.477713439418201,0,28.300000000000004,0,0,0,3.054612424987405,0,0,1,0.09999999999996412,0,1,1,0,0,341.0,0,0,0,0
519,L47698,L,297.6,309.5,1924,20.6,37,0,0,0,0,0,0,11.899999999999975,4.150504662314644,0,37.6,1,1,0,4.327208777103557,1,1,1,0.0,0,1,3,2,0,533.0,0,0,2,1
520,M15379,M,297.7,309.5,2027,19.8,39,0,0,0,0,0,0,11.800000000000011,4.202885483825497,0,0.8000000000000007,0,0,0,0.05238082151085344,0,0,1,0.09999999999996412,0,1,1,0,0,103.0,0,0,0,0
521,L47700,L,297.6,309.5,1617,36.2,42,0,0,0,0,0,0,11.899999999999975,6.129812753831332,0,16.400000000000002,0,0,0,1.9269272700058346,0,0,1,0.09999999999996412,0,1,1,0,0,410.0,0,0,0,0
522,L47701,L,297.5,309.4,1497,35.8,44,0,0,0,0,0,0,11.899999999999975,5.612203948225879,0,0.4000000000000057,0,0,0,0.5176088056054526,0,0,1,0.0,0,1,1,0,0,120.0,0,0,0,0
523,M15382,M,297.5,309.5,1448,43.7,46,0,0,0,0,0,0,12.0,6.626414776559785,0,7.900000000000006,0,0,0,1.0142108283339057,0,0,1,0.10000000000002451,0,1,1,0,0,49.0,0,0,0,0
524,L47703,L,297.4,309.4,1401,45.9,49,0,0,0,0,0,0,12.0,6.734098100749329,0,2.1999999999999957,0,0,0,0.1076833241895443,0,0,1,0.0,0,1,1,0,0,47.0,0,0,0,0
525,L47704,L,297.4,309.4,1620,35.4,51,0,0,0,0,0,0,12.0,6.005468516602249,0,10.5,0,0,0,0.7286295841470807,0,0,1,0.0,0,1,1,0,0,219.0,0,0,0,0
526,L47705,L,297.4,309.4,1466,45.5,53,0,0,0,0,0,0,12.0,6.985121825746665,0,10.100000000000001,0,0,0,0.9796533091444166,0,0,1,0.0,0,1,1,0,0,154.0,0,0,0,0
527,L47706,L,297.6,309.5,1373,50.6,55,0,0,0,0,0,0,11.899999999999975,7.275279323232219,0,5.100000000000001,0,0,0,0.29015749748555386,0,0,1,0.10000000000002451,0,1,1,0,0,93.0,0,0,0,0
528,M15387,M,297.6,309.6,1592,35.8,57,0,0,0,0,0,0,12.0,5.968355835387841,0,14.800000000000004,0,0,0,1.3069234878443776,0,0,1,0.10000000000002451,0,1,1,0,0,219.0,0,0,0,0
529,M15388,M,297.5,309.5,1553,42.4,60,0,0,0,0,0,0,12.0,6.89550265931526,0,6.600000000000001,0,0,0,0.9271468239274183,0,0,1,0.0,0,1,1,0,0,39.0,0,0,0,0
530,L47709,L,297.6,309.5,1569,36.2,63,0,0,0,0,0,0,11.899999999999975,5.9478517073354125,0,6.199999999999996,0,0,0,0.9476509519798473,0,0,1,0.10000000000002451,0,1,1,0,0,16.0,0,0,0,0
531,M15390,M,297.6,309.5,1709,32.2,65,0,0,0,0,0,0,11.899999999999975,5.7627071802838525,0,4.0,0,0,0,0.18514452705155993,0,0,1,0.0,0,1,1,0,0,140.0,0,0,0,0
532,L47711,L,297.6,309.5,1549,34.9,68,0,0,0,0,0,0,11.899999999999975,5.661160433744318,0,2.6999999999999957,0,0,0,0.1015467465395341,0,0,1,0.0,0,1,1,0,0,160.0,0,0,0,0
533,L47712,L,297.5,309.4,1443,45.4,70,0,0,0,0,0,0,11.899999999999975,6.860421541350174,0,10.5,0,0,0,1.1992611076058557,0,0,1,0.0,0,1,1,0,0,106.0,0,0,0,0
534,L47713,L,297.5,309.3,1675,29.8,72,0,0,0,0,0,0,11.800000000000011,5.227086576797818,0,15.599999999999998,0,0,0,1.6333349645523558,0,0,1,0.09999999999996412,0,1,1,0,0,232.0,0,0,0,0
535,L47714,L,297.5,309.3,1623,33.4,74,0,0,0,0,0,0,11.800000000000011,5.676669429477541,0,3.599999999999998,0,0,0,0.44958285267972276,0,0,1,0.0,0,1,1,0,0,52.0,0,0,0,0
536,H29949,H,297.4,309.3,1365,52.4,76,0,0,0,0,0,0,11.900000000000034,7.490185204688784,0,19.0,0,0,0,1.8135157752112425,0,0,1,0.10000000000002274,0,1,1,0,0,258.0,0,0,0,0
537,L47716,L,297.4,309.3,1759,24.8,81,0,0,0,0,0,0,11.900000000000034,4.568210821535942,0,27.599999999999998,0,0,0,2.9219743831528415,0,0,1,0.0,0,1,1,0,0,394.0,0,0,0,0
538,H29951,H,297.4,309.3,1516,43.0,83,0,0,0,0,0,0,11.900000000000034,6.826471396740382,0,18.2,0,0,0,2.2582605752044396,0,0,1,0.0,0,1,1,0,0,243.0,0,0,0,0
539,M15398,M,297.4,309.3,1499,36.8,88,0,0,0,0,0,0,11.900000000000034,5.776676795616815,0,6.200000000000003,0,0,0,1.0497946011235664,0,0,1,0.0,0,1,1,0,0,17.0,0,0,0,0
540,M15399,M,297.4,309.3,1775,25.8,91,0,0,0,0,0,0,11.900000000000034,4.795641185704819,0,10.999999999999996,0,0,0,0.9810356099119959,0,0,1,0.0,0,1,1,0,0,276.0,0,0,0,0
541,L47720,L,297.4,309.4,1473,45.5,94,0,0,0,0,0,0,12.0,7.018475067752278,0,19.7,0,0,0,2.2228338820474587,0,0,1,0.0999999999999659,0,1,1,0,0,302.0,0,0,0,0
542,L47721,L,297.4,309.4,1296,52.3,96,0,0,0,0,0,0,12.0,7.097988777814634,0,6.799999999999997,0,0,0,0.07951371006235597,0,0,1,0.0,0,1,1,0,0,177.0,0,0,0,0
543,L47722,L,297.5,309.4,1803,24.7,98,0,0,0,0,0,0,11.899999999999975,4.66360004647444,0,27.599999999999998,0,0,0,2.434388731340194,0,0,1,0.10000000000002451,0,1,1,0,0,507.0,0,0,0,0
544,H29957,H,297.5,309.3,1563,36.1,100,0,0,0,0,0,0,11.800000000000011,5.908738878798219,0,11.400000000000002,0,0,0,1.2451388323237786,0,0,1,0.09999999999996412,0,1,1,0,0,240.0,0,0,0,0
545,M15404,M,297.5,309.4,1831,26.6,105,0,0,0,0,0,0,11.899999999999975,5.100333785200982,0,9.5,0,0,0,0.8084050935972371,0,0,1,0.09999999999996412,0,1,1,0,0,268.0,0,0,0,0
546,L47725,L,297.6,309.4,1958,22.1,108,0,0,0,0,0,0,11.799999999999956,4.531412299586894,0,4.5,0,0,0,0.5689214856140872,0,0,1,0.10000000000001918,0,1,1,0,0,127.0,0,0,0,0
547,L47726,L,297.5,309.4,1809,24.3,110,0,0,0,0,0,0,11.899999999999975,4.6033442993785885,0,2.1999999999999993,0,0,0,0.07193199979169407,0,0,1,0.10000000000001918,0,1,1,0,0,149.0,0,0,0,0
548,M15407,M,297.5,309.4,1482,39.3,112,0,0,0,0,0,0,11.899999999999975,6.099150809532295,0,14.999999999999996,0,0,0,1.4958065101537068,0,0,1,0.0,0,1,1,0,0,327.0,0,0,0,0
549,L47728,L,297.4,309.3,1332,53.2,115,0,0,0,0,0,0,11.900000000000034,7.420693175191379,0,13.900000000000006,0,0,0,1.3215423656590835,0,0,1,5.861977570020827e-14,0,1,1,0,0,150.0,0,0,0,0
550,L47729,L,297.4,309.2,1437,40.4,117,0,0,0,0,0,0,11.800000000000011,6.079484439520824,0,12.800000000000004,0,0,0,1.3412087356705547,0,0,1,0.10000000000002274,0,1,1,0,0,105.0,0,0,0,0
551,L47730,L,297.4,309.2,1698,29.4,119,0,0,0,0,0,0,11.800000000000011,5.227735839279559,0,11.0,0,0,0,0.8517486002412653,0,0,1,0.0,0,1,1,0,0,261.0,0,0,0,0
552,L47731,L,297.4,309.2,1274,54.3,121,0,0,0,0,0,0,11.800000000000011,7.244324163618847,0,24.9,0,0,0,2.0165883243392884,0,0,1,0.0,0,1,1,0,0,424.0,0,0,0,0
553,M15412,M,297.4,309.3,1622,35.0,123,0,0,0,0,0,0,11.900000000000034,5.944940498143085,0,19.299999999999997,0,0,0,1.2993836654757622,0,0,1,0.10000000000002274,0,1,1,0,0,348.0,0,0,0,0
554,M15413,M,297.4,309.3,1564,36.0,126,0,0,0,0,0,0,11.900000000000034,5.8961410922573245,0,1.0,0,0,0,0.04879940588576037,0,0,1,0.0,0,1,1,0,0,58.0,0,0,0,0
555,H29968,H,297.5,309.4,1368,45.3,129,0,0,0,0,0,0,11.899999999999975,6.489525112667364,0,9.299999999999997,0,0,0,0.5933840204100393,0,0,1,5.861977570020827e-14,0,1,1,0,0,196.0,0,0,0,0
556,M15415,M,297.4,309.4,1539,42.2,134,0,0,0,0,0,0,12.0,6.8011082720504,0,3.0999999999999943,0,0,0,0.31158315938303627,0,0,1,0.10000000000002451,0,1,1,0,0,171.0,0,0,0,0
557,L47736,L,297.5,309.4,1357,50.1,137,0,0,0,0,0,0,11.899999999999975,7.119445855638652,0,7.899999999999999,0,0,0,0.31833758358825204,0,0,1,0.10000000000002451,0,1,1,0,0,182.0,0,0,0,0
558,M15417,M,297.5,309.4,1433,48.3,139,0,0,0,0,0,0,11.899999999999975,7.248062658876619,0,1.8000000000000043,0,0,0,0.12861680323796687,0,0,1,0.0,0,1,1,0,0,76.0,0,0,0,0
559,L47738,L,297.5,309.4,1650,34.6,142,0,0,0,0,0,0,11.899999999999975,5.978450819781376,0,13.699999999999996,0,0,0,1.2696118390952433,0,0,1,0.0,0,1,1,0,0,217.0,0,0,0,0
560,L47739,L,297.5,309.4,1503,40.6,144,0,0,0,0,0,0,11.899999999999975,6.390187952960855,0,6.0,0,0,0,0.41173713317947946,0,0,1,0.0,0,1,1,0,0,147.0,0,0,0,0
561,L47740,L,297.5,309.4,1318,58.2,146,0,0,0,0,0,0,11.899999999999975,8.032801087816814,0,17.6,0,0,0,1.6426131348559592,0,0,1,0.0,0,1,1,0,0,185.0,0,0,0,0
562,M15421,M,297.5,309.4,1678,34.4,148,0,0,0,0,0,0,11.899999999999975,6.0447593687231445,0,23.800000000000004,0,0,0,1.98804171909367,0,0,1,0.0,0,1,1,0,0,360.0,0,0,0,0
563,L47742,L,297.6,309.5,1574,30.9,151,0,0,0,0,0,0,11.899999999999975,5.093212841852845,0,3.5,0,0,0,0.9515465268702998,0,0,1,0.0,0,1,1,0,0,104.0,0,0,0,0
564,L47743,L,297.7,309.6,1529,35.2,153,0,0,0,0,0,0,11.900000000000034,5.636100996344186,0,4.300000000000004,0,0,0,0.5428881544913411,0,0,1,5.861977570020827e-14,0,1,1,0,0,45.0,0,0,0,0
565,H29978,H,297.6,309.6,1669,32.1,155,0,0,0,0,0,0,12.0,5.610350408560261,0,3.1000000000000014,0,0,0,0.025750587783925027,0,0,1,0.0999999999999659,0,1,1,0,0,140.0,0,0,0,0
566,H29979,H,297.7,309.7,1570,35.8,160,0,0,0,0,0,0,12.0,5.885878556255597,0,3.6999999999999957,0,0,0,0.2755281476953364,0,0,1,0.0,0,1,1,0,0,99.0,0,0,0,0
567,M15426,M,297.6,309.7,1541,33.7,165,0,0,0,0,0,0,12.099999999999966,5.438274906947637,0,2.0999999999999943,0,0,0,0.44760364930796026,0,0,1,0.0999999999999659,0,1,1,0,0,29.0,0,0,0,0
568,M15427,M,297.7,309.7,1680,30.2,168,0,0,0,0,0,0,12.0,5.313061495751058,0,3.5000000000000036,0,0,0,0.12521341119657858,0,0,1,0.0999999999999659,0,1,1,0,0,139.0,0,0,0,0
569,L47748,L,297.8,309.7,1935,22.1,171,0,0,0,0,0,0,11.899999999999975,4.478183248059572,0,8.099999999999998,0,0,0,0.8348782476914867,0,0,1,0.10000000000002451,0,1,1,0,0,255.0,0,0,0,0
570,M15429,M,297.7,309.6,1596,35.2,173,0,0,0,0,0,0,11.900000000000034,5.883072066818391,0,13.100000000000001,0,0,0,1.4048888187588195,0,0,1,5.861977570020827e-14,0,1,1,0,0,339.0,0,0,0,0
571,L47750,L,297.7,309.7,1498,41.0,176,0,0,0,0,0,0,12.0,6.431677919939263,0,5.799999999999997,0,0,0,0.548605853120872,0,0,1,0.0999999999999659,0,1,1,0,0,98.0,0,0,0,0
572,M15431,M,297.8,309.8,1676,29.0,178,0,0,0,0,0,0,12.0,5.089798977835944,0,12.0,0,0,0,1.3418789421033193,0,0,1,0.0,0,1,1,0,0,178.0,0,0,0,0
573,L47752,L,297.8,309.9,1351,49.0,181,0,0,0,0,0,0,12.099999999999966,6.932343069166357,0,20.0,0,0,0,1.8425440913304127,0,0,1,0.0999999999999659,0,1,1,0,0,325.0,0,0,0,0
574,L47753,L,297.9,309.9,1472,45.0,183,0,0,0,0,0,0,12.0,6.936636579126263,0,4.0,0,0,0,0.004293509959906849,0,0,1,0.0999999999999659,0,1,1,0,0,121.0,0,0,0,0
575,M15434,M,297.9,310.0,1439,41.7,185,0,0,0,0,0,0,12.100000000000025,6.283845041636841,0,3.299999999999997,0,0,0,0.6527915374894224,0,0,1,0.10000000000002451,0,1,1,0,0,33.0,0,0,0,0
576,M15435,M,297.9,309.9,1410,55.4,188,0,0,0,0,0,0,12.0,8.180078951417103,0,13.699999999999996,0,0,0,1.8962339097802623,0,0,1,0.10000000000002451,0,1,1,0,0,29.0,0,0,0,0
577,H29990,H,297.7,309.7,1440,51.1,191,0,0,0,0,0,0,12.0,7.705698460725045,0,4.299999999999997,0,0,0,0.47438049069205857,0,0,1,0.0,0,1,1,0,0,30.0,0,0,0,0
578,L47757,L,297.7,309.7,1591,37.7,196,0,0,0,0,0,0,12.0,6.281164215905778,0,13.399999999999999,0,0,0,1.4245342448192666,0,0,1,0.0,0,1,1,0,0,151.0,0,0,0,0
579,L47758,L,297.8,309.8,1533,36.8,198,0,0,0,0,0,0,12.0,5.907702153222534,0,0.9000000000000057,0,0,0,0.37346206268324433,0,0,1,0.0,0,1,1,0,0,58.0,0,0,0,0
580,M15439,M,297.8,309.7,1700,31.3,200,0,0,0,0,0,0,11.899999999999975,5.572138169917097,0,5.4999999999999964,0,0,0,0.3355639833054367,0,0,1,0.10000000000002451,0,1,1,0,0,167.0,0,0,0,0
581,M15440,M,297.8,309.8,1798,25.5,203,0,0,0,0,0,0,12.0,4.80129605248128,0,5.800000000000001,0,0,0,0.7708421174358167,0,0,1,0.10000000000002451,0,1,1,0,0,98.0,0,0,0,0
582,L47761,L,297.8,309.7,1394,42.9,206,0,0,0,0,0,0,11.899999999999975,6.262513627518966,0,17.4,0,0,0,1.4612175750376855,0,0,1,0.10000000000002451,0,1,1,0,0,404.0,0,0,0,0
583,L47762,L,297.8,309.7,1341,49.2,208,0,0,0,0,0,0,11.899999999999975,6.909116227480817,0,6.300000000000004,0,0,0,0.6466025999618514,0,0,1,0.0,0,1,1,0,0,53.0,0,0,0,0
584,H29997,H,297.7,309.6,1697,32.2,210,0,0,0,0,0,0,11.900000000000034,5.722243466905617,0,17.0,0,0,0,1.1868727605752003,0,0,1,5.861977570020827e-14,0,1,1,0,0,356.0,0,0,0,0
585,H29998,H,297.6,309.6,1419,48.2,215,0,0,0,0,0,0,12.0,7.162391427213226,0,16.0,0,0,0,1.440147960307609,0,0,1,0.0999999999999659,0,1,1,0,0,278.0,0,0,0,0
586,L47765,L,297.6,309.5,2001,20.5,220,0,0,0,0,0,0,11.899999999999975,4.295656714886003,0,27.700000000000003,0,0,0,2.866734712327223,0,0,1,0.10000000000002451,0,1,1,0,0,582.0,0,0,0,0
587,L47766,L,297.6,309.6,1501,49.8,222,1,0,0,0,1,0,12.0,7.827780751243543,0,29.299999999999997,0,0,0,3.5321240363575397,0,0,1,0.10000000000002451,0,1,1,0,0,500.0,0,0,0,0
588,H30001,H,297.6,309.5,1623,33.1,224,0,0,0,0,0,0,11.899999999999975,5.6256813807097785,0,16.699999999999996,0,0,0,2.202099370533764,0,0,1,0.10000000000002451,0,1,1,0,0,122.0,0,0,0,0
589,L47768,L,297.6,309.4,1628,33.4,229,0,0,0,0,0,0,11.799999999999956,5.694157628582524,0,0.29999999999999716,0,0,0,0.06847624787274587,0,0,1,0.10000000000001918,0,1,1,0,0,5.0,0,0,0,0
590,L47769,L,297.6,309.4,1491,40.2,231,0,0,0,0,0,0,11.799999999999956,6.276713626313192,0,6.800000000000004,0,0,0,0.582555997730668,0,0,1,0.0,0,1,1,0,0,137.0,0,0,0,0
591,L47770,L,297.5,309.4,1517,36.7,233,0,0,0,0,0,0,11.899999999999975,5.830157174556427,0,3.5,0,0,0,0.4465564517567655,0,0,1,0.10000000000001918,0,1,1,0,0,26.0,0,0,0,0
592,H30005,H,297.5,309.3,1525,41.7,235,0,0,0,0,0,0,11.800000000000011,6.659391027446964,0,5.0,0,0,0,0.8292338528905372,0,0,1,0.09999999999996412,0,1,1,0,0,8.0,0,0,0,0
593,H30006,H,297.5,309.5,1668,27.9,240,0,0,0,0,0,0,12.0,4.873364187954631,0,13.800000000000004,0,0,0,1.786026839492333,0,0,1,0.19999999999998863,1,1,1,0,0,143.0,0,0,0,0
594,L47773,L,297.5,309.6,1312,50.7,0,0,0,0,0,0,0,12.100000000000025,6.965790558951577,0,22.800000000000004,0,0,0,2.0924263709969457,0,0,1,0.10000000000002451,0,1,1,0,0,356.0,0,0,0,0
595,H30008,H,297.6,309.6,1278,50.4,2,0,0,0,0,0,0,12.0,6.745125090963429,0,0.30000000000000426,0,0,0,0.22066546798814812,0,0,1,0.10000000000002451,0,1,1,0,0,34.0,0,0,0,0
596,M15455,M,297.6,309.6,1330,53.1,7,0,0,0,0,0,0,12.0,7.395623265815733,0,2.700000000000003,0,0,0,0.650498174852304,0,0,1,0.0,0,1,1,0,0,52.0,0,0,0,0
597,M15456,M,297.6,309.6,1530,37.3,10,0,0,0,0,0,0,12.0,5.976251704923863,0,15.800000000000004,0,0,0,1.4193715608918698,0,0,1,0.0,0,1,1,0,0,200.0,0,0,0,0
598,H30011,H,297.6,309.6,1428,46.6,13,0,0,0,0,0,0,12.0,6.968555160486736,0,9.300000000000004,0,0,0,0.9923034555628734,0,0,1,0.0,0,1,1,0,0,102.0,0,0,0,0
599,L47778,L,297.7,309.6,1480,47.9,18,0,0,0,0,0,0,11.900000000000034,7.42379287994292,0,1.2999999999999972,0,0,0,0.45523771945618385,0,0,1,0.0999999999999659,0,1,1,0,0,52.0,0,0,0,0
600,H30013,H,297.7,309.7,1616,31.1,20,0,0,0,0,0,0,12.0,5.2629635649018125,0,16.799999999999997,0,0,0,2.1608293150411075,0,0,1,0.0999999999999659,0,1,1,0,0,136.0,0,0,0,0
601,L47780,L,297.8,309.7,1547,37.3,25,0,0,0,0,0,0,11.899999999999975,6.04265450164524,0,6.199999999999996,0,0,0,0.7796909367434273,0,0,1,0.10000000000002451,0,1,1,0,0,69.0,0,0,0,0
602,L47781,L,297.9,309.7,2194,16.8,27,0,0,0,0,0,0,11.800000000000011,3.859886397906564,0,20.499999999999996,0,0,0,2.1827681037386757,0,0,1,0.09999999999996412,0,1,1,0,1,647.0,1,1,1,1
603,L47782,L,297.9,309.8,2000,21.3,29,0,0,0,0,0,0,11.900000000000034,4.461061568097506,0,4.5,0,0,0,0.6011751701909418,0,0,1,0.10000000000002274,0,1,1,0,0,194.0,0,0,0,0
604,L47783,L,297.9,309.8,1336,71.6,31,1,0,0,1,0,0,11.900000000000034,10.017240447334366,1,50.3,1,1,1,5.55617887923686,1,1,1,0.0,0,1,3,2,0,664.0,1,1,3,1
605,L47784,L,297.9,309.9,1542,33.8,33,0,0,0,0,0,0,12.0,5.457951748934619,0,37.8,1,1,0,4.559288698399747,1,1,1,0.0999999999999659,0,1,3,2,0,206.0,0,0,2,1
606,M15465,M,297.9,309.8,1693,29.9,35,0,0,0,0,0,0,11.900000000000034,5.300987307985761,0,3.8999999999999986,0,0,0,0.1569644409488582,0,0,1,0.0999999999999659,0,1,1,0,0,151.0,0,0,0,0
607,L47786,L,297.9,309.8,1461,50.5,38,0,0,0,0,0,0,11.900000000000034,7.726275892606058,0,20.6,0,0,0,2.425288584620297,0,0,1,0.0,0,1,1,0,0,232.0,0,0,0,0
608,M15467,M,298.0,309.9,1565,33.9,40,0,0,0,0,0,0,11.899999999999975,5.555749528240869,0,16.6,0,0,0,2.1705263643651884,0,0,1,5.861977570020827e-14,0,1,1,0,0,104.0,0,0,0,0
609,L47788,L,298.0,309.9,1403,47.7,43,0,0,0,0,0,0,11.899999999999975,7.008170643848502,0,13.800000000000004,0,0,0,1.452421115607633,0,0,1,0.0,0,1,1,0,0,162.0,0,0,0,0
610,L47789,L,298.1,309.9,1629,32.5,45,0,0,0,0,0,0,11.799999999999956,5.544125635422587,0,15.200000000000003,0,0,0,1.4640450084259156,0,0,1,0.10000000000001918,0,1,1,0,0,226.0,0,0,0,0
611,L47790,L,298.1,310.0,1534,33.7,47,0,0,0,0,0,0,11.899999999999975,5.413571516714908,0,1.2000000000000028,0,0,0,0.1305541187076784,0,0,1,0.10000000000001918,0,1,1,0,0,95.0,0,0,0,0
612,L47791,L,298.1,310.0,1553,40.9,49,0,0,0,0,0,0,11.899999999999975,6.651557989764013,0,7.199999999999996,0,0,0,1.237986473049105,0,0,1,0.0,0,1,1,0,0,19.0,0,0,0,0
613,L47792,L,298.1,309.9,1563,32.8,51,0,0,0,0,0,0,11.799999999999956,5.3686048538665245,0,8.100000000000001,0,0,0,1.2829531358974888,0,0,1,0.10000000000001918,0,1,1,0,0,10.0,0,0,0,0
614,L47793,L,298.1,309.9,1634,30.0,53,0,0,0,0,0,0,11.799999999999956,5.1333623959657215,0,2.799999999999997,0,0,0,0.235242457900803,0,0,1,0.0,0,1,1,0,0,71.0,0,0,0,0
615,M15474,M,298.0,309.9,1445,45.2,55,0,0,0,0,0,0,11.899999999999975,6.839666085885458,0,15.200000000000003,0,0,0,1.7063036899197366,0,0,1,0.10000000000001918,0,1,1,0,0,189.0,0,0,0,0
