UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature difference [K],Mechanical power [kW]
2219,L49398,L,299.7,309.1,1713,33.5,141,0,0,0,0,0,0,9.400000000000034,6.009395507419235
2220,M17079,M,299.6,309.1,1435,48.4,143,0,0,0,0,0,0,9.5,7.27320587208085
2221,M17080,M,299.6,309.0,1736,26.1,146,0,0,0,0,0,0,9.399999999999977,4.744810216569737
2222,L49401,L,299.6,309.0,1372,60.4,149,0,0,0,0,0,0,9.399999999999977,8.678000443060062
2223,L49402,L,299.7,309.0,1605,33.0,151,0,0,0,0,0,0,9.300000000000011,5.54648182991278
2224,L49403,L,299.6,309.0,1413,48.5,153,0,0,0,0,0,0,9.399999999999977,7.1764971782278435
2225,M17084,M,299.7,309.0,1645,31.9,155,0,0,0,0,0,0,9.300000000000011,5.4952215097817065
2226,M17085,M,299.7,309.0,1465,49.0,158,0,0,0,0,0,0,9.300000000000011,7.517307621264775
2227,M17086,M,299.6,308.9,1685,27.8,161,0,0,0,0,0,0,9.299999999999955,4.905387489070223
2228,L49407,L,299.5,308.8,1965,20.4,164,0,0,0,0,0,0,9.300000000000011,4.197796103726682
2229,H31642,H,299.4,308.6,1542,41.8,166,0,0,0,0,0,0,9.200000000000045,6.7497746480907415
2230,L49409,L,299.4,308.7,1681,30.8,171,0,0,0,0,0,0,9.300000000000011,5.421844377369361
2231,L49410,L,299.5,308.7,1446,45.7,173,0,0,0,0,0,0,9.199999999999989,6.920111801768381
2232,L49411,L,299.4,308.6,1415,56.4,175,0,0,0,0,0,0,9.200000000000045,8.357264777079568
2233,L49412,L,299.5,308.6,1672,30.5,177,0,0,0,0,0,0,9.100000000000023,5.34028863208217
2234,L49413,L,299.5,308.7,2549,13.0,179,1,0,0,1,0,0,9.199999999999989,3.470098525400166
2235,L49414,L,299.4,308.6,1492,40.5,181,0,0,0,0,0,0,9.200000000000045,6.327795922860561
2236,M17095,M,299.4,308.6,1455,42.7,183,0,0,0,0,0,0,9.200000000000045,6.506081305951782
2237,M17096,M,299.3,308.5,1422,43.1,186,0,0,0,0,0,0,9.199999999999989,6.418085295724732
2238,L49417,L,299.3,308.6,1403,50.6,189,0,0,0,0,0,0,9.300000000000011,7.434243911503863
2239,L49418,L,299.3,308.6,1474,49.6,191,0,0,0,0,0,0,9.300000000000011,7.656103184700374
2240,L49419,L,299.2,308.6,1381,50.0,193,0,0,0,0,0,0,9.400000000000034,7.230899091012508
2241,L49420,L,299.2,308.5,1457,44.7,195,0,0,0,0,0,0,9.300000000000011,6.82017773945769
2242,L49421,L,299.2,308.4,1711,28.9,197,0,0,0,0,0,0,9.199999999999989,5.178171979181425
2243,L49422,L,299.2,308.4,1667,29.0,199,0,0,0,0,0,0,9.199999999999989,5.062467121749712
2244,L49423,L,299.2,308.4,1465,35.0,201,0,0,0,0,0,0,9.199999999999989,5.369505443760555
2245,M17104,M,299.3,308.4,1542,37.5,203,1,1,0,0,0,0,9.099999999999966,6.055419839794326
2246,M17105,M,299.3,308.4,1438,42.3,0,0,0,0,0,0,0,9.099999999999966,6.369830432565593
2247,L49426,L,299.3,308.4,1406,47.4,3,0,0,0,0,0,0,9.099999999999966,6.978985248096653
2248,M17107,M,299.2,308.4,1396,48.5,5,0,0,0,0,0,0,9.199999999999989,7.090155740131684
2249,M17108,M,299.3,308.5,1304,60.6,8,0,0,0,0,0,0,9.199999999999989,8.275206376967802
2250,L49429,L,299.2,308.5,1442,46.5,11,0,0,0,0,0,0,9.300000000000011,7.0217737400385465
2251,M17110,M,299.2,308.4,1396,48.7,13,0,0,0,0,0,0,9.199999999999989,7.119393495761094
2252,H31665,H,299.1,308.3,1424,43.4,16,0,0,0,0,0,0,9.199999999999989,6.471848418003166
2253,H31666,H,299.1,308.3,1451,42.8,21,0,0,0,0,0,0,9.199999999999989,6.503390008245207
2254,L49433,L,299.2,308.4,1386,54.1,26,0,0,0,0,0,0,9.199999999999989,7.852159510235401
2255,L49434,L,299.1,308.3,1325,46.9,28,0,0,0,0,0,0,9.199999999999989,6.507547382523457
2256,L49435,L,299.1,308.3,1559,33.7,30,0,0,0,0,0,0,9.199999999999989,5.501797910403222
2257,L49436,L,299.1,308.3,1489,38.1,32,0,0,0,0,0,0,9.199999999999989,5.940845955717907
2258,L49437,L,299.1,308.3,1892,25.2,34,0,0,0,0,0,0,9.199999999999989,4.992870372497186
2259,L49438,L,299.1,308.2,1319,60.3,36,0,0,0,0,0,0,9.099999999999966,8.328959027270724
2260,L49439,L,299.1,308.3,1431,52.3,38,0,0,0,0,0,0,9.199999999999989,7.837362608836992
2261,H31674,H,299.1,308.3,1521,36.5,40,0,0,0,0,0,0,9.199999999999989,5.813674285100592
2262,M17121,M,299.1,308.2,1435,45.2,45,0,0,0,0,0,0,9.099999999999966,6.792332756571373
2263,L49442,L,299.1,308.3,1533,42.4,48,0,0,0,0,0,0,9.199999999999989,6.806700306973789
2264,M17123,M,299.2,308.4,1529,43.0,50,0,0,0,0,0,0,9.199999999999989,6.885009739852271
2265,M17124,M,299.2,308.4,1415,43.5,53,0,0,0,0,0,0,9.199999999999989,6.445762727002858
2266,M17125,M,299.2,308.4,1330,51.2,56,0,0,0,0,0,0,9.199999999999989,7.1309964446283525
2267,L49446,L,299.2,308.5,1381,60.6,59,0,0,0,0,0,0,9.300000000000011,8.763849698307158
2268,L49447,L,299.2,308.5,1370,52.4,61,0,0,0,0,0,0,9.300000000000011,7.517621780530136
2269,L49448,L,299.2,308.5,1438,46.6,63,0,0,0,0,0,0,9.300000000000011,7.017354566372497
2270,L49449,L,299.3,308.6,1314,48.2,65,0,0,0,0,0,0,9.300000000000011,6.632404746552627
2271,L49450,L,299.3,308.6,1437,48.1,67,0,0,0,0,0,0,9.300000000000011,7.238198057944348
2272,L49451,L,299.2,308.5,1821,26.1,69,0,0,0,0,0,0,9.300000000000011,4.977130993302702
2273,M17132,M,299.3,308.6,1448,52.1,71,0,0,0,0,0,0,9.300000000000011,7.9001421020312295
2274,L49453,L,299.3,308.5,1589,32.7,74,0,0,0,0,0,0,9.199999999999989,5.441269891944058
2275,L49454,L,299.3,308.6,1520,33.7,76,0,0,0,0,0,0,9.300000000000011,5.364164736249453
2276,L49455,L,299.3,308.6,1605,37.0,78,0,0,0,0,0,0,9.300000000000011,6.218782657780996
2277,L49456,L,299.3,308.7,1393,54.2,80,0,0,0,0,0,0,9.399999999999977,7.9064043433873845
2278,H31691,H,299.3,308.7,1408,44.4,82,0,0,0,0,0,0,9.399999999999977,6.546576435256555
2279,M17138,M,299.3,308.7,1459,35.6,87,0,0,0,0,0,0,9.399999999999977,5.439185968817177
2280,L49459,L,299.4,308.7,1525,39.0,90,0,0,0,0,0,0,9.300000000000011,6.228207435741764
2281,L49460,L,299.4,308.8,1390,57.0,92,0,0,0,0,0,0,9.400000000000034,8.296946198130643
2282,L49461,L,299.3,308.7,1536,38.9,94,0,0,0,0,0,0,9.399999999999977,6.257047256301719
2283,L49462,L,299.4,308.7,1459,47.6,96,0,0,0,0,0,0,9.300000000000011,7.2726194414521785
2284,L49463,L,299.2,308.5,1387,51.1,98,0,0,0,0,0,0,9.300000000000011,7.42208594793447
2285,L49464,L,299.2,308.5,1378,53.4,100,0,0,0,0,0,0,9.300000000000011,7.705824124431188
2286,L49465,L,299.4,308.7,1381,56.7,102,0,0,0,0,0,0,9.300000000000011,8.199839569208184
2287,M17146,M,299.4,308.7,1289,60.5,104,0,0,0,0,0,0,9.300000000000011,8.166517743129107
2288,L49467,L,299.4,308.6,1746,26.8,107,0,0,0,0,0,0,9.200000000000045,4.900130557363216
2289,M17148,M,299.4,308.6,1541,39.1,109,0,0,0,0,0,0,9.200000000000045,6.309689877200372
2290,L49469,L,299.4,308.7,1504,37.8,112,0,0,0,0,0,0,9.300000000000011,5.953443742258801
2291,M17150,M,299.5,308.7,1321,51.9,114,0,0,0,0,0,0,9.199999999999989,7.1795759390283616
2292,M17151,M,299.5,308.8,1886,20.9,117,0,0,0,0,0,0,9.300000000000011,4.127780475453678
2293,L49472,L,299.6,308.9,1422,53.2,120,0,0,0,0,0,0,9.299999999999955,7.922091362704309
2294,L49473,L,299.5,308.9,1520,38.3,122,0,0,0,0,0,0,9.399999999999977,6.096365264046113
2295,L49474,L,299.4,308.8,1627,32.6,124,0,0,0,0,0,0,9.400000000000034,5.554356755497779
2296,L49475,L,299.4,308.7,1512,37.2,126,0,0,0,0,0,0,9.300000000000011,5.8901092343624315
2297,L49476,L,299.4,308.7,1553,42.7,128,0,0,0,0,0,0,9.300000000000011,6.944291593225511
2298,L49477,L,299.3,308.7,1802,26.0,130,0,0,0,0,0,0,9.399999999999977,4.906329966866299
2299,L49478,L,299.3,308.6,1482,37.6,132,0,0,0,0,0,0,9.300000000000011,5.8353198584838255
2300,L49479,L,299.4,308.7,1446,62.9,134,1,0,0,1,0,0,9.300000000000011,9.524617775300463
2301,L49480,L,299.3,308.6,1371,50.5,136,0,0,0,0,0,0,9.300000000000011,7.250324605587204
2302,M17161,M,299.2,308.6,1586,35.7,138,0,0,0,0,0,0,9.400000000000034,5.92925347882616
2303,L49482,L,299.2,308.5,1515,39.8,141,0,0,0,0,0,0,9.300000000000011,6.314287074450125
2304,L49483,L,299.2,308.5,1374,53.6,143,0,0,0,0,0,0,9.300000000000011,7.712232973444512
2305,L49484,L,299.1,308.5,1455,39.8,145,0,0,0,0,0,0,9.399999999999977,6.064216299224378
2306,H31719,H,299.2,308.5,1342,47.5,147,0,0,0,0,0,0,9.300000000000011,6.6753607901027125
2307,L49486,L,299.1,308.6,1260,57.8,152,0,0,0,0,0,0,9.5,7.626530325854582
2308,H31721,H,299.0,308.5,1623,33.5,154,0,0,0,0,0,0,9.5,5.693665445733462
2309,L49488,L,299.1,308.5,1371,55.5,159,0,0,0,0,0,0,9.399999999999977,7.968178526932472
2310,L49489,L,299.1,308.6,1611,31.4,161,0,0,0,0,0,0,9.5,5.297290700630037
2311,M17170,M,299.0,308.4,1535,47.5,163,0,0,0,0,0,0,9.399999999999977,7.635379145162194
2312,M17171,M,299.1,308.6,1491,38.5,166,0,0,0,0,0,0,9.5,6.01128046301139
2313,M17172,M,299.1,308.6,1441,36.2,169,0,0,0,0,0,0,9.5,5.462622250012956
2314,M17173,M,299.1,308.8,1725,26.6,172,0,0,0,0,0,0,9.699999999999989,4.805065963665589
2315,L49494,L,299.2,308.9,1368,47.2,175,0,0,0,0,0,0,9.699999999999989,6.7617127001743835
2316,L49495,L,299.2,308.9,1526,37.9,177,0,0,0,0,0,0,9.699999999999989,6.05650892524757
2317,L49496,L,299.2,308.8,1542,39.2,179,0,0,0,0,0,0,9.600000000000023,6.329932205865004
2318,L49497,L,299.2,308.8,1605,31.1,181,0,0,0,0,0,0,9.600000000000023,5.227138936675376
2319,L49498,L,299.2,308.8,1405,51.4,183,0,0,0,0,0,0,9.600000000000023,7.5625465554764695
2320,M17179,M,299.2,308.8,1700,33.5,185,0,0,0,0,0,0,9.600000000000023,5.963790054064623
2321,H31734,H,299.2,308.8,1440,39.1,188,0,0,0,0,0,0,9.600000000000023,5.8961410922573245
2322,M17181,M,299.2,308.8,1314,52.5,193,0,0,0,0,0,0,9.600000000000023,7.224092306929729
2323,L49502,L,299.2,308.7,1514,41.9,196,0,0,0,0,0,0,9.5,6.643065217623808
2324,M17183,M,299.2,308.7,1401,47.0,198,0,0,0,0,0,0,9.5,6.895481715364237
2325,L49504,L,299.3,308.8,1636,29.9,201,0,0,0,0,0,0,9.5,5.122513429335324
2326,L49505,L,299.3,308.8,1603,33.9,203,0,0,0,0,0,0,9.5,5.6906495167860145
2327,M17186,M,299.4,308.7,1487,52.6,205,0,0,0,0,0,0,9.300000000000011,8.190781310390333
2328,M17187,M,299.3,308.7,1420,50.3,208,0,0,0,0,0,0,9.399999999999977,7.479713229176818
2329,L49508,L,299.3,308.7,1579,36.3,211,0,0,0,0,0,0,9.399999999999977,6.002295508022122
2330,L49509,L,299.3,308.7,1484,40.5,213,0,0,0,0,0,0,9.399999999999977,6.293866722201792
2331,M17190,M,299.3,308.7,1390,49.3,215,0,0,0,0,0,0,9.399999999999977,7.176130659084924
2332,L49511,L,299.3,308.6,1384,53.6,218,1,0,0,0,1,0,9.300000000000011,7.76836276218865
2333,L49512,L,299.2,308.5,1378,50.4,220,1,0,0,0,1,0,9.300000000000011,7.272912656766514
2334,L49513,L,299.2,308.5,1445,45.2,222,0,0,0,0,0,0,9.300000000000011,6.839666085885458
2335,L49514,L,299.2,308.4,1445,43.5,224,0,0,0,0,0,0,9.199999999999989,6.582422007434014
2336,L49515,L,299.2,308.4,1509,39.4,0,0,0,0,0,0,0,9.199999999999989,6.226071152737323
2337,L49516,L,299.2,308.4,1434,46.8,2,0,0,0,0,0,0,9.199999999999989,7.02786842978651
2338,L49517,L,299.2,308.4,1877,23.9,4,0,0,0,0,0,0,9.199999999999989,4.697759630594473
2339,L49518,L,299.3,308.3,1651,28.0,6,0,0,0,0,0,0,9.0,4.8409848396716315
2340,L49519,L,299.2,308.2,1466,41.3,8,0,0,0,0,0,0,9.0,6.340341349523896
2341,L49520,L,299.1,308.1,1479,40.7,10,0,0,0,0,0,0,9.0,6.303637075354457
2342,L49521,L,299.1,308.2,1409,46.4,12,0,0,0,0,0,0,9.099999999999966,6.846326262311068
2343,M17202,M,299.2,308.2,1674,28.2,14,0,0,0,0,0,0,9.0,4.943484535982755
2344,L49523,L,299.1,308.3,1305,61.4,17,0,0,0,0,0,0,9.199999999999989,8.390879818472976
2345,M17204,M,299.2,308.3,1755,26.4,19,0,0,0,0,0,0,9.100000000000023,4.851875694204076
2346,L49525,L,299.2,308.4,1475,38.7,22,0,0,0,0,0,0,9.199999999999989,5.977665421617979
2347,L49526,L,299.2,308.4,1402,47.7,24,0,0,0,0,0,0,9.199999999999989,7.003175511529295
2348,L49527,L,299.2,308.3,1410,43.0,26,0,0,0,0,0,0,9.100000000000023,6.349158752904972
2349,L49528,L,299.2,308.4,1436,41.8,28,0,0,0,0,0,0,9.199999999999989,6.285782357106553
2350,M17209,M,299.3,308.5,1386,42.2,30,0,0,0,0,0,0,9.199999999999989,6.124974701144804
2351,L49530,L,299.3,308.6,1744,26.4,33,0,0,0,0,0,0,9.300000000000011,4.821465077317328
2352,L49531,L,299.2,308.4,1393,48.4,35,0,0,0,0,0,0,9.199999999999989,7.060331553873606
2353,M17212,M,299.3,308.5,1422,45.4,37,0,0,0,0,0,0,9.199999999999989,6.76058172681909
2354,L49533,L,299.2,308.4,1841,22.8,40,0,0,0,0,0,0,9.199999999999989,4.395590777196695
2355,L49534,L,299.3,308.6,1433,37.7,42,0,0,0,0,0,0,9.300000000000011,5.6573905225600125
2356,M17215,M,299.3,308.5,1305,60.6,44,0,0,0,0,0,0,9.199999999999989,8.281552394128054
2357,H31770,H,299.3,308.6,1498,39.5,47,0,0,0,0,0,0,9.300000000000011,6.1963726301853885
2358,L49537,L,299.3,308.5,1772,26.1,52,0,0,0,0,0,0,9.199999999999989,4.8432048984801686
2359,M17218,M,299.2,308.4,1381,42.5,54,0,0,0,0,0,0,9.199999999999989,6.146264227360631
2360,L49539,L,299.3,308.5,1413,38.5,57,0,0,0,0,0,0,9.199999999999989,5.6968070383870515
2361,H31774,H,299.2,308.4,1388,53.2,59,0,0,0,0,0,0,9.199999999999989,7.732674269643869
2362,M17221,M,299.2,308.6,1631,35.4,64,0,0,0,0,0,0,9.400000000000034,6.046246389245844
2363,H31776,H,299.3,308.6,1520,41.4,67,0,0,0,0,0,0,9.300000000000011,6.589804750169949
2364,L49543,L,299.3,308.5,1510,45.4,72,0,0,0,0,0,0,9.199999999999989,7.178958092473155
2365,L49544,L,299.2,308.5,1366,49.7,74,0,0,0,0,0,0,9.300000000000011,7.109445119024726
2366,L49545,L,299.4,308.5,1845,22.9,76,0,0,0,0,0,0,9.100000000000023,4.4244620136831845
2367,L49546,L,299.3,308.5,1485,44.7,78,0,0,0,0,0,0,9.199999999999989,6.951244984965456
2368,M17227,M,299.3,308.5,1496,39.4,80,0,0,0,0,0,0,9.199999999999989,6.172433694165034
2369,M17228,M,299.3,308.4,1468,42.2,83,0,0,0,0,0,0,9.099999999999966,6.487346941760875
2370,M17229,M,299.2,308.4,1856,22.7,86,0,0,0,0,0,0,9.199999999999989,4.411968946897409
2371,L49550,L,299.2,308.4,1620,34.1,89,0,0,0,0,0,0,9.199999999999989,5.784928712320245
2372,L49551,L,299.3,308.5,1409,44.8,91,0,0,0,0,0,0,9.199999999999989,6.610246046369308
2373,M17232,M,299.3,308.5,1404,49.4,93,0,0,0,0,0,0,9.199999999999989,7.263110887687315
2374,L49553,L,299.2,308.4,1350,51.3,96,0,0,0,0,0,0,9.199999999999989,7.252366640812037
2375,M17234,M,299.2,308.4,1538,38.0,98,0,0,0,0,0,0,9.199999999999989,6.120241368213395
2376,M17235,M,299.2,308.4,1476,32.7,101,0,0,0,0,0,0,9.199999999999989,5.054319924801403
2377,M17236,M,299.2,308.3,1364,51.8,104,0,0,0,0,0,0,9.100000000000023,7.398995241930583
2378,M17237,M,299.2,308.3,1582,45.5,107,0,0,0,0,0,0,9.100000000000023,7.537832693268229
2379,L49558,L,299.1,308.2,1348,56.1,110,0,0,0,0,0,0,9.099999999999966,7.919201097463008
2380,H31793,H,299.1,308.2,1450,46.1,112,0,0,0,0,0,0,9.099999999999966,6.999992030973658
2381,L49560,L,299.0,308.1,1242,60.9,117,0,0,0,0,0,0,9.100000000000023,7.9207718937898015
2382,L49561,L,299.1,308.2,1493,34.9,119,0,0,0,0,0,0,9.099999999999966,5.456496144338455
2383,L49562,L,299.1,308.3,1601,31.4,121,0,0,0,0,0,0,9.199999999999989,5.264408697522463
2384,L49563,L,299.1,308.2,1568,33.3,123,0,0,0,0,0,0,9.099999999999966,5.4678791817199635
2385,M17244,M,299.1,308.3,1506,38.0,125,0,0,0,0,0,0,9.199999999999989,5.992902145987888
2386,L49565,L,299.1,308.3,1524,34.1,128,0,0,0,0,0,0,9.199999999999989,5.442118121960527
2387,L49566,L,299.1,308.4,1543,37.9,130,0,0,0,0,0,0,9.299999999999955,6.123979863471167
2388,M17247,M,299.2,308.5,1474,47.2,132,0,0,0,0,0,0,9.300000000000011,7.285646578989066
2389,M17248,M,299.2,308.5,1526,37.3,135,0,0,0,0,0,0,9.300000000000011,5.9606275174600105
2390,L49569,L,299.2,308.5,1867,27.0,138,0,0,0,0,0,0,9.300000000000011,5.2788181358269295
2391,L49570,L,299.2,308.5,1487,41.2,140,0,0,0,0,0,0,9.300000000000011,6.415592965552885
2392,L49571,L,299.2,308.4,1580,32.6,142,0,0,0,0,0,0,9.199999999999989,5.393905146703436
2393,L49572,L,299.2,308.5,1340,50.0,144,0,0,0,0,0,0,9.300000000000011,7.016223593017204
2394,L49573,L,299.2,308.5,1544,41.6,146,0,0,0,0,0,0,9.300000000000011,6.726191759237795
2395,L49574,L,299.2,308.5,1488,40.3,148,0,0,0,0,0,0,9.300000000000011,6.279666723407566
2396,M17255,M,299.2,308.5,1742,28.9,150,0,0,0,0,0,0,9.300000000000011,5.271990407793128
2397,M17256,M,299.1,308.5,1592,34.2,153,0,0,0,0,0,0,9.399999999999977,5.701613675147045
2398,L49577,L,299.2,308.6,1582,38.8,156,0,0,0,0,0,0,9.400000000000034,6.427866120852907
2399,L49578,L,299.2,308.5,1490,43.2,158,0,0,0,0,0,0,9.300000000000011,6.74060119754226
2400,M17259,M,299.2,308.5,1594,35.8,160,0,0,0,0,0,0,9.300000000000011,5.9758537698544085
2401,H31814,H,299.2,308.6,1462,55.0,163,0,0,0,0,0,0,9.400000000000034,8.420515509171842
2402,M17261,M,299.2,308.6,1367,47.6,168,0,0,0,0,0,0,9.400000000000034,6.814030689832166
2403,L49582,L,299.2,308.7,1325,51.0,171,0,0,0,0,0,0,9.5,7.076437452211009
2404,H31817,H,299.2,308.7,1448,51.4,173,0,0,0,0,0,0,9.5,7.793998158241942
2405,M17264,M,299.1,308.7,2008,20.3,178,0,0,0,0,0,0,9.599999999999966,4.268628546089619
2406,L49585,L,299.1,308.7,1498,38.9,181,0,0,0,0,0,0,9.599999999999966,6.1022505142838375
2407,L49586,L,299.1,308.6,1437,41.6,183,0,0,0,0,0,0,9.5,6.260063185249165
2408,M17267,M,299.1,308.6,1499,45.1,185,0,0,0,0,0,0,9.5,7.079568572889086
2409,L49588,L,299.0,308.4,1356,52.6,188,0,0,0,0,0,0,9.399999999999977,7.469199365762805
2410,L49589,L,299.1,308.5,1539,46.8,190,0,0,0,0,0,0,9.399999999999977,7.542461306444517
2411,L49590,L,299.1,308.5,1689,32.1,192,0,0,0,0,0,0,9.399999999999977,5.677580491347082
2412,L49591,L,299.0,308.5,1559,38.1,194,0,0,0,0,0,0,9.5,6.22013354262204
2413,L49592,L,299.1,308.6,1408,46.7,196,0,0,0,0,0,0,9.5,6.885700890236063
2414,L49593,L,299.0,308.5,1886,23.0,198,0,0,0,0,0,0,9.5,4.542533537580602
2415,L49594,L,299.1,308.5,1415,43.4,0,0,0,0,0,0,0,9.399999999999977,6.430944881653427
2416,M17275,M,299.1,308.5,1587,35.6,2,0,0,0,0,0,0,9.399999999999977,5.916372948946442
2417,L49596,L,299.0,308.4,1571,38.6,5,0,0,0,0,0,0,9.399999999999977,6.35026878230924
2418,L49597,L,298.9,308.3,1576,36.6,7,0,0,0,0,0,0,9.400000000000034,6.040403026910168
2419,L49598,L,298.9,308.3,1660,34.4,9,0,0,0,0,0,0,9.400000000000034,5.979916896353052
2420,M17279,M,298.9,308.2,1328,49.2,11,0,0,0,0,0,0,9.300000000000011,6.842137472106284
2421,H31834,H,298.8,308.2,1450,44.7,14,0,0,0,0,0,0,9.399999999999977,6.787410928080749
2422,L49601,L,298.9,308.2,2384,15.0,19,0,0,0,0,0,0,9.300000000000011,3.744778443079033
2423,L49602,L,298.8,308.2,1443,53.4,21,0,0,0,0,0,0,9.399999999999977,8.069306394451527
2424,M17283,M,298.9,308.2,2022,20.0,23,0,0,0,0,0,0,9.300000000000011,4.234866897039041
2425,L49604,L,298.9,308.2,1828,23.8,26,0,0,0,0,0,0,9.300000000000011,4.555979554137966
2426,L49605,L,298.8,308.1,1472,53.5,28,0,0,0,0,0,0,9.300000000000011,8.246890155183445
2427,M17286,M,298.9,308.2,1372,63.6,30,1,0,0,1,0,0,9.300000000000011,9.137762055937415
2428,L49607,L,298.9,308.3,1855,23.8,33,0,0,0,0,0,0,9.400000000000034,4.623272468777859
2429,M17288,M,299.0,308.3,1377,47.2,35,0,0,0,0,0,0,9.300000000000011,6.8061976521492165
2430,L49609,L,298.9,308.3,1432,48.9,38,0,0,0,0,0,0,9.400000000000034,7.332979908303152
2431,M17290,M,298.9,308.2,1335,47.8,40,0,0,0,0,0,0,9.300000000000011,6.682481733450849
2432,M17291,M,298.9,308.2,1411,51.3,43,0,0,0,0,0,0,9.300000000000011,7.580066170507989
2433,L49612,L,298.9,308.2,1510,43.5,46,0,0,0,0,0,0,9.300000000000011,6.878517115034851
2434,L49613,L,299.0,308.3,1441,44.0,48,0,0,0,0,0,0,9.300000000000011,6.639651353606908
2435,M17294,M,299.0,308.2,1358,42.7,50,0,0,0,0,0,0,9.199999999999989,6.072342552221663
2436,L49615,L,298.9,308.2,1686,30.4,53,0,0,0,0,0,0,9.300000000000011,5.367348216805089
2437,H31850,H,299.0,308.2,1662,30.4,55,0,0,0,0,0,0,9.199999999999989,5.290944683469786
2438,L49617,L,299.1,308.3,1426,40.1,60,0,0,0,0,0,0,9.199999999999989,5.988147869105457
2439,M17298,M,299.1,308.4,1330,53.6,62,0,0,0,0,0,0,9.299999999999955,7.4652619029703065
2440,L49619,L,299.1,308.4,1693,31.6,65,0,0,0,0,0,0,9.299999999999955,5.602381235195655
2441,L49620,L,299.1,308.4,1426,47.9,67,0,0,0,0,0,0,9.299999999999955,7.152924761350407
2442,L49621,L,299.1,308.5,1676,31.0,69,0,0,0,0,0,0,9.399999999999977,5.440819596997043
2443,M17302,M,299.1,308.4,1332,51.7,71,0,0,0,0,0,0,9.299999999999955,7.211463104462299
2444,L49623,L,299.1,308.5,1647,35.0,74,0,0,0,0,0,0,9.399999999999977,6.036570283872788
2445,L49624,L,299.2,308.6,1267,68.2,76,1,0,0,1,0,0,9.400000000000034,9.04877120803673
2446,H31859,H,299.2,308.7,1375,55.1,78,0,0,0,0,0,0,9.5,7.933830447253222
2447,L49626,L,299.3,308.6,1422,48.9,83,0,0,0,0,0,0,9.300000000000011,7.281771948049637
2448,L49627,L,299.3,308.7,1408,48.7,85,0,0,0,0,0,0,9.399999999999977,7.180591720653023
2449,L49628,L,299.4,308.9,1440,42.5,87,0,0,0,0,0,0,9.5,6.408849013323178
2450,L49629,L,299.3,308.8,1772,25.2,89,0,0,0,0,0,0,9.5,4.676197833015335
2451,L49630,L,299.2,308.7,1492,37.8,91,0,0,0,0,0,0,9.5,5.905942861336523
2452,L49631,L,299.2,308.7,1650,30.5,93,0,0,0,0,0,0,9.5,5.270021676396878
2453,M17312,M,299.1,308.6,2329,14.6,95,0,0,0,0,0,0,9.5,3.5608277212358384
2454,L49633,L,299.0,308.6,1648,30.8,98,0,0,0,0,0,0,9.600000000000023,5.315407218265739
2455,L49634,L,299.0,308.6,1653,31.7,100,0,0,0,0,0,0,9.600000000000023,5.487325640245683
2456,L49635,L,299.0,308.6,1946,22.3,102,0,0,0,0,0,0,9.600000000000023,4.544397549221731
2457,L49636,L,299.1,308.6,1555,36.6,104,0,0,0,0,0,0,9.5,5.959915423125198
2458,L49637,L,299.0,308.6,1661,32.2,106,0,0,0,0,0,0,9.600000000000023,5.600852326770908
2459,L49638,L,299.0,308.6,1434,45.9,108,0,0,0,0,0,0,9.600000000000023,6.892717113829078
2460,L49639,L,299.0,308.6,1297,54.2,110,0,0,0,0,0,0,9.600000000000023,7.361526513548771
2461,L49640,L,299.0,308.6,1466,46.4,112,0,0,0,0,0,0,9.600000000000023,7.123289070651545
2462,M17321,M,298.9,308.6,1517,39.8,114,0,0,0,0,0,0,9.700000000000045,6.32262276695765
2463,L49642,L,298.9,308.5,1742,34.5,117,0,0,0,0,0,0,9.600000000000023,6.293552562936432
2464,L49643,L,298.9,308.5,1580,39.1,119,0,0,0,0,0,0,9.600000000000023,6.469377031782341
2465,M17324,M,298.9,308.5,1534,42.9,121,0,0,0,0,0,0,9.600000000000023,6.891460476767642
2466,L49645,L,298.9,308.6,1481,40.7,124,0,0,0,0,0,0,9.700000000000045,6.312161263421196
2467,L49646,L,299.0,308.6,1429,37.7,126,0,0,0,0,0,0,9.600000000000023,5.641598783487967
2468,M17327,M,298.9,308.6,1574,33.5,128,0,0,0,0,0,0,9.700000000000045,5.52176796770454
2469,M17328,M,298.9,308.6,1524,40.4,131,0,0,0,0,0,0,9.700000000000045,6.447553434815404
2470,L49649,L,299.0,308.7,1507,37.5,134,0,0,0,0,0,0,9.699999999999989,5.917975161199773
2471,L49650,L,298.9,308.5,1467,44.7,136,0,0,0,0,0,0,9.600000000000023,6.866987469996178
2472,L49651,L,298.9,308.4,1301,51.1,138,0,0,0,0,0,0,9.5,6.961884512085614
2473,L49652,L,298.9,308.5,1429,55.1,140,0,0,0,0,0,0,9.600000000000023,8.245413606636259
2474,M17333,M,298.9,308.5,1555,37.6,142,0,0,0,0,0,0,9.600000000000023,6.122754642336267
2475,L49654,L,298.9,308.5,1503,40.6,145,0,0,0,0,0,0,9.600000000000023,6.390187952960855
2476,L49655,L,298.9,308.5,1459,43.1,147,0,0,0,0,0,0,9.600000000000023,6.585081889214054
2477,H31890,H,298.9,308.4,1449,42.4,149,0,0,0,0,0,0,9.5,6.433730427139609
